sample_id,label,n_particles,pattern_params,seed_offset
sample_000076,C03_Ring,746,"{""n_particles"": 746, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6706466973918603, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1269461263686253}",76
sample_000077,C01_Uniform,1074,"{""n_particles"": 1074, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",77
sample_000078,C04_Sector_Edge,1312,"{""angle_center_rad"": 4.98208766355935, ""angle_width_deg"": 31.243216104566372, ""edge_width_ratio"": 0.07010161089237764, ""n_particles"": 1312, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.694608243176484, ""radial_beta_beta"": 1.652392056521585, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.638762376905476, ""wafer_radius_mm"": 150.0}",78
sample_000079,C01_Uniform,550,"{""n_particles"": 550, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",79
sample_000080,C04_Sector_Edge,640,"{""angle_center_rad"": 5.8883952487002675, ""angle_width_deg"": 71.90804303275905, ""edge_width_ratio"": 0.11913729094550622, ""n_particles"": 640, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.488565743123578, ""radial_beta_beta"": 1.2166771816971875, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.70287340513241, ""wafer_radius_mm"": 150.0}",80
sample_000081,C07_StraightLine,1050,"{""angle_deg"": 47.48853613626913, ""n_particles"": 1050, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.14006471055801714, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7098932763871716, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02767412801144214}",81
sample_000082,C11_Hotspot_Elliptic,1463,"{""center_angle"": ""random"", ""center_angle_rad"": 1.1831154956485204, ""center_radius_ratio"": 0.7236128854850539, ""mode"": ""random"", ""n_particles"": 1463, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 2.7300544225276453, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.11879096778029913, ""sigma_y_ratio"": 0.019621622925462254, ""wafer_radius_mm"": 150.0}",82
sample_000083,C07_StraightLine,1486,"{""angle_deg"": 10.916990521918137, ""n_particles"": 1486, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.19636249378734405, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8472633030986008, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02653922890958661}",83
sample_000084,C07_StraightLine,1517,"{""angle_deg"": 171.29870009991754, ""n_particles"": 1517, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.2628465341091738, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5127597316809498, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04991036057039112}",84
sample_000085,C01_Uniform,1531,"{""n_particles"": 1531, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",85
sample_000086,C04_Sector_Edge,948,"{""angle_center_rad"": 3.238034720977031, ""angle_width_deg"": 24.43022169477107, ""edge_width_ratio"": 0.158769842918295, ""n_particles"": 948, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.8910550729282303, ""radial_beta_beta"": 1.9051011153472865, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.040363867237956, ""wafer_radius_mm"": 150.0}",86
sample_000087,C04_Sector_Edge,911,"{""angle_center_rad"": 2.191444843777848, ""angle_width_deg"": 55.0797996350312, ""edge_width_ratio"": 0.21708886337405658, ""n_particles"": 911, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.546425940202159, ""radial_beta_beta"": 2.252149383839906, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 6.982056735932949, ""wafer_radius_mm"": 150.0}",87
sample_000088,C04_Sector_Edge,809,"{""angle_center_rad"": 5.499234985584643, ""angle_width_deg"": 57.55389569288575, ""edge_width_ratio"": 0.09616067794617368, ""n_particles"": 809, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.613271735724843, ""radial_beta_beta"": 1.3310346110088078, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.126348791652973, ""wafer_radius_mm"": 150.0}",88
sample_000089,C03_Ring,1513,"{""n_particles"": 1513, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7644139546310734, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.039999864125462026}",89
sample_000090,C11_Hotspot_Elliptic,866,"{""center_angle"": ""random"", ""center_angle_rad"": 0.702202066295167, ""center_radius_ratio"": 0.4851029303464886, ""mode"": ""random"", ""n_particles"": 866, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.3106050270332075, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.03848058627134634, ""sigma_y_ratio"": 0.011528950676598244, ""wafer_radius_mm"": 150.0}",90
sample_000091,C07_StraightLine,1196,"{""angle_deg"": 13.634029992121857, ""n_particles"": 1196, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.03432159939320517, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8753223117114204, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.042081551760185215}",91
sample_000092,C03_Ring,679,"{""n_particles"": 679, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.616743498154964, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1490041266125212}",92
sample_000093,C01_Uniform,777,"{""n_particles"": 777, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",93
sample_000094,C04_Sector_Edge,1152,"{""angle_center_rad"": 3.5952875691562936, ""angle_width_deg"": 84.73788208534707, ""edge_width_ratio"": 0.08510692749763364, ""n_particles"": 1152, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.8030665376594546, ""radial_beta_beta"": 1.399515058788742, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 1.9368456594702683, ""wafer_radius_mm"": 150.0}",94
sample_000095,C01_Uniform,1219,"{""n_particles"": 1219, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",95
sample_000096,C01_Uniform,1456,"{""n_particles"": 1456, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",96
sample_000097,C07_StraightLine,579,"{""angle_deg"": 52.78474949191225, ""n_particles"": 579, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.20673897277215564, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7204946082208601, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04689238146089432}",97
sample_000098,C11_Hotspot_Elliptic,880,"{""center_angle"": ""random"", ""center_angle_rad"": 2.351854279805379, ""center_radius_ratio"": 0.4435715593085028, ""mode"": ""random"", ""n_particles"": 880, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.9360248728895726, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.09606678736886534, ""sigma_y_ratio"": 0.06376780163196707, ""wafer_radius_mm"": 150.0}",98
sample_000099,C11_Hotspot_Elliptic,1453,"{""center_angle"": ""random"", ""center_angle_rad"": 4.737746106942128, ""center_radius_ratio"": 0.4980602757916931, ""mode"": ""random"", ""n_particles"": 1453, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.7384921272514897, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.0846842350970038, ""sigma_y_ratio"": 0.05128238771190928, ""wafer_radius_mm"": 150.0}",99
sample_000100,C01_Uniform,1173,"{""n_particles"": 1173, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",100
sample_000101,C01_Uniform,626,"{""n_particles"": 626, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",101
sample_000102,C07_StraightLine,579,"{""angle_deg"": 0.8540110442518722, ""n_particles"": 579, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.02486953943599035, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7284958893983158, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04239109499277384}",102
sample_000103,C04_Sector_Edge,1362,"{""angle_center_rad"": 0.32602479702674564, ""angle_width_deg"": 61.3914218213979, ""edge_width_ratio"": 0.05898965781614597, ""n_particles"": 1362, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.4309889466922425, ""radial_beta_beta"": 0.8836370876141281, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 5.255548383949039, ""wafer_radius_mm"": 150.0}",103
sample_000104,C11_Hotspot_Elliptic,1496,"{""center_angle"": ""random"", ""center_angle_rad"": 3.053478646048756, ""center_radius_ratio"": 0.013887121555801874, ""mode"": ""random"", ""n_particles"": 1496, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.91369777622755, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.076198687009082, ""sigma_y_ratio"": 0.02100020103016933, ""wafer_radius_mm"": 150.0}",104
sample_000105,C03_Ring,1015,"{""n_particles"": 1015, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.894406642038553, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1817069607827364}",105
sample_000106,C04_Sector_Edge,1189,"{""angle_center_rad"": 5.445963202424358, ""angle_width_deg"": 45.13217352033932, ""edge_width_ratio"": 0.11397930326283905, ""n_particles"": 1189, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.7911884272012184, ""radial_beta_beta"": 1.915571324183979, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.6408720894686075, ""wafer_radius_mm"": 150.0}",106
sample_000107,C04_Sector_Edge,979,"{""angle_center_rad"": 1.441245795059186, ""angle_width_deg"": 45.30214377672793, ""edge_width_ratio"": 0.22169734584598172, ""n_particles"": 979, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.9305952623034015, ""radial_beta_beta"": 2.4931824535830343, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.899530897098694, ""wafer_radius_mm"": 150.0}",107
sample_000108,C11_Hotspot_Elliptic,712,"{""center_angle"": ""random"", ""center_angle_rad"": 5.39692330162298, ""center_radius_ratio"": 0.41324548011875367, ""mode"": ""random"", ""n_particles"": 712, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 3.568222424709836, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.07388784107131458, ""sigma_y_ratio"": 0.010230586431264297, ""wafer_radius_mm"": 150.0}",108
sample_000109,C04_Sector_Edge,1469,"{""angle_center_rad"": 4.528358482037885, ""angle_width_deg"": 69.23320718276418, ""edge_width_ratio"": 0.2697636818409068, ""n_particles"": 1469, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.9619369600152217, ""radial_beta_beta"": 0.9591432960247398, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.259230075610253, ""wafer_radius_mm"": 150.0}",109
sample_000110,C03_Ring,964,"{""n_particles"": 964, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5239351944865533, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0955455941934985}",110
sample_000111,C01_Uniform,1230,"{""n_particles"": 1230, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",111
sample_000112,C04_Sector_Edge,1130,"{""angle_center_rad"": 6.127194471760911, ""angle_width_deg"": 67.30101568085944, ""edge_width_ratio"": 0.084860169306009, ""n_particles"": 1130, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.315159598402066, ""radial_beta_beta"": 2.3568295092583824, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 3.650793936643939, ""wafer_radius_mm"": 150.0}",112
sample_000113,C03_Ring,764,"{""n_particles"": 764, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8485074818069485, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09532198218273669}",113
sample_000114,C11_Hotspot_Elliptic,677,"{""center_angle"": ""random"", ""center_angle_rad"": 3.8755372180656686, ""center_radius_ratio"": 0.25848017623532454, ""mode"": ""random"", ""n_particles"": 677, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 0.42812868367489965, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.03962695975895161, ""sigma_y_ratio"": 0.02263008822375536, ""wafer_radius_mm"": 150.0}",114
sample_000115,C01_Uniform,750,"{""n_particles"": 750, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",115
sample_000116,C01_Uniform,1409,"{""n_particles"": 1409, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",116
sample_000117,C07_StraightLine,787,"{""angle_deg"": 143.31628009500662, ""n_particles"": 787, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.03153240405909025, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8786124721311412, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.009125641626686127}",117
sample_000118,C04_Sector_Edge,1480,"{""angle_center_rad"": 2.6602009167679963, ""angle_width_deg"": 47.113280592281576, ""edge_width_ratio"": 0.13664143656698036, ""n_particles"": 1480, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 2.1608104658535967, ""radial_beta_beta"": 2.6687825461734644, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 7.212030282137199, ""wafer_radius_mm"": 150.0}",118
sample_000119,C07_StraightLine,1298,"{""angle_deg"": 158.53143930787948, ""n_particles"": 1298, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.19186243128301678, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.6682507846483394, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0332716125050762}",119
sample_000120,C03_Ring,642,"{""n_particles"": 642, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.4518868530666987, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.11109352194171591}",120
sample_000121,C11_Hotspot_Elliptic,1408,"{""center_angle"": ""random"", ""center_angle_rad"": 0.7661900320591449, ""center_radius_ratio"": 0.4049253727067833, ""mode"": ""random"", ""n_particles"": 1408, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 2.5397887514566864, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.04819777115185805, ""sigma_y_ratio"": 0.038576819349083837, ""wafer_radius_mm"": 150.0}",121
sample_000122,C07_StraightLine,1526,"{""angle_deg"": 83.50936848831708, ""n_particles"": 1526, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.0496926206216351, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.49588896934181526, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03284212262269388}",122
sample_000123,C11_Hotspot_Elliptic,759,"{""center_angle"": ""random"", ""center_angle_rad"": 1.7766857285820494, ""center_radius_ratio"": 0.610939066120032, ""mode"": ""random"", ""n_particles"": 759, ""name"": ""wafer_particles.pattern.C11_Hotspot_Elliptic"", ""rotation_deg"": 30.0, ""rotation_rad"": 5.2548451019160165, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_x_ratio"": 0.03860021817695779, ""sigma_y_ratio"": 0.045617908380321155, ""wafer_radius_mm"": 150.0}",123
sample_000124,C03_Ring,632,"{""n_particles"": 632, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6941981579084167, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1037664099293722}",124
sample_000125,C04_Sector_Edge,960,"{""angle_center_rad"": 3.9035039454179423, ""angle_width_deg"": 54.111799104086636, ""edge_width_ratio"": 0.10382552565077897, ""n_particles"": 960, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 3.7986602271042553, ""radial_beta_beta"": 2.466204460848528, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 8.611589609490391, ""wafer_radius_mm"": 150.0}",125
