sample_id,label,n_particles,pattern_params,seed_offset
sample_000073,C09_Spiral,53,"{""end_r_ratio"": 0.7645768188234069, ""n_particles"": 53, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.12950166168708738, ""theta_max"": 14.034037478232625, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04871610490528584}",73
sample_000074,C10_Hotspot_Iso,91,"{""center_angle"": ""random"", ""center_angle_rad"": 4.9826021970708405, ""center_radius_ratio"": 0.2242486600215241, ""mode"": ""random"", ""n_particles"": 91, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.030598728071368302, ""wafer_radius_mm"": 150.0}",74
sample_000075,C08_CurvedScratch,98,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.393315147441871, ""arc_radius_ratio"": 0.8291676496561008, ""n_particles"": 98, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 89.31424887016155, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03159002606589196}",75
sample_000076,C03_Ring,39,"{""n_particles"": 39, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6706466973918603, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1269461263686253}",76
sample_000077,C01_Uniform,80,"{""n_particles"": 80, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",77
sample_000078,C06_RadialLines,110,"{""angular_jitter_deg"": 0.8030868646118838, ""n_lines"": 8, ""n_particles"": 110, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8163689421854937, ""r_min_ratio"": 0.024121933070853162, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.027055150916344667, ""wafer_radius_mm"": 150.0}",78
sample_000079,C01_Uniform,147,"{""n_particles"": 147, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",79
sample_000080,C05_Sector_Internal,26,"{""angle_center_rad"": 5.8883952487002675, ""angle_width_deg"": 96.73891247069022, ""edge_margin_norm"": 0.05, ""n_particles"": 26, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.1467922073237087, ""r_outer_ratio"": 0.8390532307154046, ""radial_beta_alpha"": 1.6321096699081943, ""radial_beta_beta"": 3.573440020246126, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 3.7895759987013964, ""wafer_radius_mm"": 150.0}",80
sample_000081,C08_CurvedScratch,144,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 1.674838434535635, ""arc_radius_ratio"": 0.5319126003785254, ""n_particles"": 144, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 118.81020988388717, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03519347556826904}",81
sample_000082,C10_Hotspot_Iso,184,"{""center_angle"": ""random"", ""center_angle_rad"": 2.7300544225276453, ""center_radius_ratio"": 0.12370658047022896, ""mode"": ""random"", ""n_particles"": 184, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.11865663086699903, ""wafer_radius_mm"": 150.0}",82
sample_000083,C08_CurvedScratch,131,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 5.1978958799994315, ""arc_radius_ratio"": 0.43032497367199485, ""n_particles"": 131, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 148.5737156713635, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.033932476566207334}",83
sample_000084,C07_StraightLine,182,"{""angle_deg"": 171.29870009991754, ""n_particles"": 182, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": -0.2628465341091738, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.5127597316809499, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04991036057039112}",84
sample_000085,C02_EdgeBiased,137,"{""edge_bias"": 2.85767855352528, ""n_particles"": 137, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",85
sample_000086,C06_RadialLines,64,"{""angular_jitter_deg"": 0.31644440676936225, ""n_lines"": 6, ""n_particles"": 64, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8753837417784402, ""r_min_ratio"": 0.130523811501954, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02894945963180794, ""wafer_radius_mm"": 150.0}",86
sample_000087,C05_Sector_Internal,190,"{""angle_center_rad"": 2.191444843777848, ""angle_width_deg"": 75.1025995307544, ""edge_margin_norm"": 0.05, ""n_particles"": 190, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.28392440872367924, ""r_outer_ratio"": 0.7388126165870034, ""radial_beta_alpha"": 2.7059326943524944, ""radial_beta_beta"": 3.62473558959614, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 6.736472261991729, ""wafer_radius_mm"": 150.0}",87
sample_000088,C05_Sector_Internal,178,"{""angle_center_rad"": 5.499234985584643, ""angle_width_deg"": 78.2835801765674, ""edge_margin_norm"": 0.05, ""n_particles"": 178, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.11462494912464316, ""r_outer_ratio"": 0.8178128502187937, ""radial_beta_alpha"": 1.7507025595646892, ""radial_beta_beta"": 1.582781837565749, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 4.136971263804919, ""wafer_radius_mm"": 150.0}",88
sample_000089,C03_Ring,135,"{""n_particles"": 135, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.7644139546310734, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.03999986412546203}",89
sample_000090,C09_Spiral,147,"{""end_r_ratio"": 0.953562712258301, ""n_particles"": 147, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.006552645756849618, ""theta_max"": 7.467298530654969, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.029255146517324433}",90
sample_000091,C07_StraightLine,186,"{""angle_deg"": 13.634029992121857, ""n_particles"": 186, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.03432159939320516, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.8753223117114203, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04208155176018522}",91
sample_000092,C03_Ring,182,"{""n_particles"": 182, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.616743498154964, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.1490041266125212}",92
sample_000093,C02_EdgeBiased,43,"{""edge_bias"": 2.881658543953419, ""n_particles"": 43, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",93
sample_000094,C05_Sector_Internal,90,"{""angle_center_rad"": 3.5952875691562936, ""angle_width_deg"": 113.23441982401765, ""edge_margin_norm"": 0.05, ""n_particles"": 90, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.0991496984966871, ""r_outer_ratio"": 0.5529364190331152, ""radial_beta_alpha"": 1.8217193202253616, ""radial_beta_beta"": 1.8925741780678003, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 4.665685354908481, ""wafer_radius_mm"": 150.0}",94
sample_000095,C01_Uniform,146,"{""n_particles"": 146, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",95
sample_000096,C01_Uniform,177,"{""n_particles"": 177, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",96
sample_000097,C07_StraightLine,18,"{""angle_deg"": 52.78474949191225, ""n_particles"": 18, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.2067389727721557, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7204946082208601, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04689238146089432}",97
sample_000098,C10_Hotspot_Iso,143,"{""center_angle"": ""random"", ""center_angle_rad"": 0.9360248728895726, ""center_radius_ratio"": 0.6913003066967195, ""mode"": ""random"", ""n_particles"": 143, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.09340754152096149, ""wafer_radius_mm"": 150.0}",98
sample_000099,C10_Hotspot_Iso,173,"{""center_angle"": ""random"", ""center_angle_rad"": 3.7384921272514897, ""center_radius_ratio"": 0.5307735562959763, ""mode"": ""random"", ""n_particles"": 173, ""name"": ""wafer_particles.pattern.C10_Hotspot_Iso"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_ratio"": 0.08076026121889311, ""wafer_radius_mm"": 150.0}",99
sample_000100,C01_Uniform,92,"{""n_particles"": 92, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",100
sample_000101,C01_Uniform,178,"{""n_particles"": 178, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",101
sample_000102,C07_StraightLine,18,"{""angle_deg"": 0.8540110442518722, ""n_particles"": 18, ""name"": ""wafer_particles.pattern.C07_StraightLine"", ""offset_ratio"": 0.024869539435990327, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""segment_half_length_ratio"": 0.7284958893983159, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.042391094992773846}",102
sample_000103,C06_RadialLines,116,"{""angular_jitter_deg"": 2.95653013009985, ""n_lines"": 4, ""n_particles"": 116, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.8002336161662753, ""r_min_ratio"": 0.010787589379375162, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.0052273934145323385, ""wafer_radius_mm"": 150.0}",103
sample_000104,C09_Spiral,133,"{""end_r_ratio"": 0.8868653040563119, ""n_particles"": 133, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.04714371870072569, ""theta_max"": 12.733738894434087, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.005694356077790094}",104
sample_000105,C03_Ring,72,"{""n_particles"": 72, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.894406642038553, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.18170696078273643}",105
sample_000106,C06_RadialLines,94,"{""angular_jitter_deg"": 1.7951552514528086, ""n_lines"": 4, ""n_particles"": 94, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9006682985039414, ""r_min_ratio"": 0.07677516391540685, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.018343602690868894, ""wafer_radius_mm"": 150.0}",106
sample_000107,C05_Sector_Internal,68,"{""angle_center_rad"": 1.441245795059186, ""angle_width_deg"": 62.531327712935905, ""edge_margin_norm"": 0.05, ""n_particles"": 68, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.2903762841843744, ""r_outer_ratio"": 0.8094564014720571, ""radial_beta_alpha"": 2.9558929148268502, ""radial_beta_beta"": 3.340431731732648, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 7.806658230702334, ""wafer_radius_mm"": 150.0}",107
sample_000108,C09_Spiral,35,"{""end_r_ratio"": 0.8703700710831757, ""n_particles"": 35, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.0009882275625612725, ""theta_max"": 12.411083933471067, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.025662274005937687}",108
sample_000109,C06_RadialLines,165,"{""angular_jitter_deg"": 3.516657655911727, ""n_lines"": 8, ""n_particles"": 165, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9688096873941159, ""r_min_ratio"": 0.26371641820908814, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.01999010640014678, ""wafer_radius_mm"": 150.0}",109
sample_000110,C03_Ring,66,"{""n_particles"": 66, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.5239351944865533, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.0955455941934985}",110
sample_000111,C01_Uniform,99,"{""n_particles"": 99, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",111
sample_000112,C05_Sector_Internal,196,"{""angle_center_rad"": 6.127194471760911, ""angle_width_deg"": 90.81559158967642, ""edge_margin_norm"": 0.05, ""n_particles"": 196, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.0988042370284126, ""r_outer_ratio"": 0.6160818818763556, ""radial_beta_alpha"": 2.8144898614531373, ""radial_beta_beta"": 3.23166627649535, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 6.092230309834327, ""wafer_radius_mm"": 150.0}",112
sample_000113,C03_Ring,41,"{""n_particles"": 41, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.8485074818069485, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.09532198218273669}",113
sample_000114,C09_Spiral,30,"{""end_r_ratio"": 0.720441638885886, ""n_particles"": 30, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.05412894953038011, ""theta_max"": 7.627362465185229, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.01792400881176623}",114
sample_000115,C02_EdgeBiased,39,"{""edge_bias"": 1.433257975094672, ""n_particles"": 39, ""name"": ""wafer_particles.pattern.C02_EdgeBiased"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",115
sample_000116,C01_Uniform,122,"{""n_particles"": 122, ""name"": ""wafer_particles.pattern.C01_Uniform"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0}",116
sample_000117,C08_CurvedScratch,44,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.4717992167300027, ""arc_radius_ratio"": 0.7981007780416851, ""n_particles"": 44, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 155.36603562841393, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.014584046251873475}",117
sample_000118,C05_Sector_Internal,131,"{""angle_center_rad"": 2.6602009167679963, ""angle_width_deg"": 64.85993219007631, ""edge_margin_norm"": 0.05, ""n_particles"": 131, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.17129801119377253, ""r_outer_ratio"": 0.7472853261840021, ""radial_beta_alpha"": 3.137996714550259, ""radial_beta_beta"": 1.589503924261324, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 2.8765434405921626, ""wafer_radius_mm"": 150.0}",118
sample_000119,C08_CurvedScratch,108,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 5.1507713356517995, ""arc_radius_ratio"": 0.8403651091885541, ""n_particles"": 108, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 109.78767000714018, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.041412902783418}",119
sample_000120,C04_Sector_Edge,171,"{""angle_center_rad"": 0.6520294256489341, ""angle_width_deg"": 55.425258532889515, ""edge_width_ratio"": 0.134088659119942, ""n_particles"": 171, ""name"": ""wafer_particles.pattern.C04_Sector_Edge"", ""radial_beta_alpha"": 1.6142520162231397, ""radial_beta_beta"": 1.7010923018223982, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""side"": ""right"", ""theta_vonmises_kappa"": 9.920519761632537, ""wafer_radius_mm"": 150.0}",120
sample_000121,C09_Spiral,178,"{""end_r_ratio"": 0.8212659802610575, ""n_particles"": 178, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.122472082924645, ""theta_max"": 8.824073492174497, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.02524626863533917}",121
sample_000122,C08_CurvedScratch,180,"{""angle_center_deg"": 0.0, ""angle_center_rad"": 3.6619725598649713, ""arc_radius_ratio"": 0.6319704680231031, ""n_particles"": 180, ""name"": ""wafer_particles.pattern.C08_CurvedScratch"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""span_deg"": 72.44261002405997, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.04093569180299319}",122
sample_000123,C09_Spiral,164,"{""end_r_ratio"": 0.9509003719456506, ""n_particles"": 164, ""name"": ""wafer_particles.pattern.C09_Spiral"", ""schema_version"": ""wafer_particles.pattern_config.v1"", ""start_r_ratio"": 0.15264817877280493, ""theta_max"": 7.484002295801807, ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.035546953306001605}",123
sample_000124,C03_Ring,25,"{""n_particles"": 25, ""name"": ""wafer_particles.pattern.C03_Ring"", ""radius_ratio"": 0.6941981579084167, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""wafer_radius_mm"": 150.0, ""width_ratio"": 0.10376640992937218}",124
sample_000125,C06_RadialLines,66,"{""angular_jitter_deg"": 2.436557078863331, ""n_lines"": 4, ""n_particles"": 66, ""name"": ""wafer_particles.pattern.C06_RadialLines"", ""r_max_ratio"": 0.9415406151364375, ""r_min_ratio"": 0.06459063078093476, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""sigma_perp_ratio"": 0.02805850933279104, ""wafer_radius_mm"": 150.0}",125
sample_000126,C05_Sector_Internal,163,"{""angle_center_rad"": 6.107167974548985, ""angle_width_deg"": 94.21206922138616, ""edge_margin_norm"": 0.05, ""n_particles"": 163, ""name"": ""wafer_particles.pattern.C05_Sector_Internal"", ""r_inner_ratio"": 0.21874991560680151, ""r_outer_ratio"": 0.7988268539003237, ""radial_beta_alpha"": 3.8345056028049473, ""radial_beta_beta"": 2.936666867371435, ""schema_version"": ""wafer_particles.pattern_config.v1"", ""theta_vonmises_kappa"": 5.082799766832364, ""wafer_radius_mm"": 150.0}",126
